country_iso,country_name,scenario,pasture_area_Mha_2025,pasture_area_Mha_2075,ratio
RUS,Russian Federation,no_gap_closure_mutton_pasture_area_m2,6.637194840528194,4.513751255421185,0.6800691201438311
RWA,Rwanda,no_gap_closure_mutton_pasture_area_m2,0.08365369240127189,0.7980892113975445,9.540394314805047
SAU,Saudi Arabia,no_gap_closure_mutton_pasture_area_m2,86.11441108831053,95.368185073746,1.1074590636861663
SEN,Senegal,no_gap_closure_mutton_pasture_area_m2,1.5877604671298287,5.522661683898994,3.4782713124746256
SLB,Solomon Islands,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
SLE,Sierra Leone,no_gap_closure_mutton_pasture_area_m2,0.2844856208342605,1.8592572910382088,6.535505329182877
SLV,El Salvador,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
SRB,Serbia,no_gap_closure_mutton_pasture_area_m2,0.08316193502424435,0.06263879575946353,0.7532147459195403
STP,Sao Tome and Principe,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
SUR,Suriname,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
SVK,Slovakia,no_gap_closure_mutton_pasture_area_m2,0.005220602626393453,0.003330389664152119,0.6379320362968999
SVN,Slovenia,no_gap_closure_mutton_pasture_area_m2,0.0065824426028916845,0.0039928556906808155,0.6065917975383095
SWE,Sweden,no_gap_closure_mutton_pasture_area_m2,0.020844657708749676,0.017114258199254426,0.8210381018667727
SWZ,Eswatini,no_gap_closure_mutton_pasture_area_m2,0.10100573323017077,0.2195749295528038,2.173885803615116
SYC,Seychelles,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
THA,Thailand,no_gap_closure_mutton_pasture_area_m2,0.017795770870630574,0.01866965692499663,1.0491063894179646
TJK,Tajikistan,no_gap_closure_mutton_pasture_area_m2,0.3469065146318214,0.8340627568281952,2.404286808258421
TKM,Turkmenistan,no_gap_closure_mutton_pasture_area_m2,9.861359630179653,14.145505563267811,1.4344376529963456
TLS,Timor-Leste,no_gap_closure_mutton_pasture_area_m2,0.013651059253636572,0.05974871481438643,4.376855576131916
TON,Tonga,no_gap_closure_mutton_pasture_area_m2,7.248452676539222e-05,9.551392959045662e-05,1.3177147434459047
TTO,Trinidad and Tobago,no_gap_closure_mutton_pasture_area_m2,0.0005311609965744627,0.00028930793618841974,0.5446708964969382
TUN,Tunisia,no_gap_closure_mutton_pasture_area_m2,1.2083146813205596,1.1963969382553692,0.9901368879734495
TUR,Türkiye,no_gap_closure_mutton_pasture_area_m2,1.6455053508992687,1.6455094190005797,1.0000024722504297
TZA,United Republic of Tanzania,no_gap_closure_mutton_pasture_area_m2,2.3412013771708113,13.916479320519425,5.944161598493753
UGA,Uganda,no_gap_closure_mutton_pasture_area_m2,0.44415406792106094,1.985903597509885,4.471204343135359
UKR,Ukraine,no_gap_closure_mutton_pasture_area_m2,0.1485591604611629,0.09508911857569106,0.6400757669908195
URY,Uruguay,no_gap_closure_mutton_pasture_area_m2,0.38688509335874616,0.2548585171536953,0.658744732036944
USA,United States of America,no_gap_closure_mutton_pasture_area_m2,0.6623557934549876,0.4942725558686448,0.746234215436412
UZB,Uzbekistan,no_gap_closure_mutton_pasture_area_m2,1.8717864244729119,3.6016266686942324,1.9241653970796573
VCT,Saint Vincent and the Grenadines,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
VNM,Viet Nam,no_gap_closure_mutton_pasture_area_m2,0.018428699533003044,0.020101477173904606,1.0907702487582407
VUT,Vanuatu,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
WSM,Samoa,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
YEM,Yemen,no_gap_closure_mutton_pasture_area_m2,9.982663862740822,61.645716573515514,6.175277202671451
ZAF,South Africa,no_gap_closure_mutton_pasture_area_m2,5.782974496414215,8.585011524413694,1.4845321434042131
ZMB,Zambia,no_gap_closure_mutton_pasture_area_m2,0.8248369567315335,4.2180803273396315,5.113835277281987
ZWE,Zimbabwe,no_gap_closure_mutton_pasture_area_m2,0.3133005133893177,0.797448210886794,2.5453140892107577
