Country_ISO,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
BDI,0.002022879707495429,0.0018142736205370006,0.0017775774041178891,0.00187303055099205,0.0016036609342042498,0.0021927984980312015,0.0027623390481355506,0.002514263019823488,0.002317340408059663,0.0021617821965785513,0.0021381602425696263,0.0024266356106796235,0.00305177693407841,0.0020607750668889353,0.002732131627466866,0.0030629000144882616,0.0032389788841083677,0.004280567903148017,0.004058284825103086,0.004738079091128627,0.002648428071031806,0.0035288397590465697
BEL,0.07592102501775148,0.06401606086449732,0.06639187872756933,0.06118962951633986,0.06111906340691928,0.05932476181333333,0.06151275264106844,0.06305540427891154,0.06332207872413793,0.0594941318419244,0.0640593189222798,0.06370671182425307,0.060823113510895886,0.061619006454561434,0.06503040204285715,0.06893780280789948,0.06884017004926109,0.07127912620393562,0.0697078546945899,0.0677725080056066,0.06689462001139532,0.06528411538609531
BEN,0.00575447653090909,0.003717600993875495,0.003750194831936772,0.0038037459916649705,0.0039438632669131805,0.004050456586348186,0.0043092354564697784,0.004422726573780335,0.004564415120097105,0.0047165785207328005,0.004898892230716348,0.005078026868800873,0.0051522725169438465,0.005252247498694093,0.005378464828425802,0.005517245021280576,0.005606877208782703,0.0057734562444541684,0.0059147979565888084,0.006439709506349375,0.00587887824700289,0.006785725210048218
BFA,0.0015961053293333332,0.001487913451767962,0.0014993732506649415,0.0020312636957936295,0.0019560818003612032,0.00206819978233362,0.002024102043804923,0.002095289051626792,0.0024449325869815974,0.0026115893286666673,0.002669068814666667,0.002639788594487214,0.0027881358959999996,0.002844399134522834,0.0023054092612029508,0.0022051482431846726,0.0019687684500323682,0.0019842424349395668,0.0020159585545736864,0.002649389903243099,0.0024795173430270322,0.002479414007238954
BGD,0.05121529002666667,0.011990053006248735,0.012508365550201654,0.01279028010028948,0.013104084722304966,0.013941723599535426,0.015568178010333902,0.01667150168206154,0.017088674139116543,0.01604824485849255,0.01713599796554898,0.01851985245091391,0.018821445592485574,0.021867530213019775,0.023506830676798287,0.024765752164852016,0.025264184114293715,0.028223313148806006,0.028160990226729094,0.030424721720223768,0.03160607422193588,0.03493071381280981
BGR,0.007674194851441241,0.0037448833883857225,0.004087499126637555,0.004241663153969099,0.004426977987394958,0.004192743928,0.0038998834659898472,0.003576289844088796,0.0034814678404971517,0.0035926403042998893,0.00357925728866555,0.0036765470856494615,0.003710054501734104,0.004241906833333333,0.004045209661157024,0.003881606062593959,0.003730904584058941,0.003510651859895385,0.0032616351594202896,0.0031948994621409915,0.0032003038719790986,0.0033683261889763776
BHR,0.14228354399999998,0.153567701,0.176083722,0.148135523,0.128322887,0.196127496,0.12291092300000002,0.189641291,0.230184773,0.248945781,0.286480179,0.2906484310000001,0.29207529699999996,0.29232261899999995,0.28596786900000004,0.33578681899999996,0.380839607,0.46871666099999987,0.44162123999999997,0.4758960350000001,0.47018006300000004,0.42358658299999985
BHS,0.00279637,0.0029504838979366615,0.0032406527336565787,0.003420866816852157,0.003575064899854272,0.0036358189054049458,0.0032156984143363256,0.003335140457174332,0.003417885931558935,0.0034414141203462302,0.0034121158911325725,0.0033428561711389996,0.00347111217281507,0.003495065506688216,0.0034668763550018927,0.0033999862277923156,0.0034089197690898407,0.003427042312090654,0.0034247225788542283,0.0034197227997228006,0.0034725133020344287,0.0034849313162928185
BIH,0.003188535677669903,0.0029018025279685966,0.0030930444970873783,0.00323174723935667,0.0035904189693486592,0.004175716516875602,0.0041711336177606174,0.004489682003875968,0.004760942418604652,0.004584194783284742,0.004362951528502416,0.004178022961685825,0.004161253736641222,0.003538026822179733,0.0030618967043062194,0.004156504400381315,0.003407620259499536,0.0033753127502356263,0.002935862528650647,0.0028323678757990857,0.0029541409428571427,0.0024798895030514385
BLR,0.01139332220367279,0.007650654972562625,0.007607758514681282,0.007257088312429642,0.007833306001543574,0.008728067039830284,0.00915720343663798,0.009288180119393327,0.009454945719617226,0.0105968217640359,0.010718572851205607,0.01055549357889968,0.01077262308445494,0.01156948774391248,0.011624265581386654,0.01305372249293694,0.01299636828555486,0.013159518941111935,0.013473320914308856,0.013841088681949014,0.014733056864958691,0.015445736730800219
BLZ,0.00236219144,0.0026087830555546164,0.0032600796262075393,0.003898716061947199,0.004659960105198592,0.002922109466673625,0.003020860803721516,0.002898712667893924,0.006459894077180097,0.002944487090610892,0.002746834843130086,0.002947221667757649,0.003110340458741533,0.003422688610158663,0.0028844794060456074,0.002983752748187614,0.0026781072546767835,0.0027424400266159252,0.0032638718064680852,0.0031435948249938107,0.002835719691854701,0.0031105245540109477
BOL,0.0005352323398066861,0.0005404608103810114,0.0005532689041411722,0.0005816845373406193,0.0005972652718248531,0.0005934851136936007,0.0006705247402424241,0.00080653292,0.0008215334156363637,0.0006821828758787878,0.0006848447286060605,0.0006957860181818181,0.0007235205530909092,0.0007346279831515152,0.0007646552472727273,0.0008258253275151517,0.0008565112593939395,0.0008910750265454546,0.0009232136225454546,0.0009255899443636361,0.0009543660284848484,0.0009800101368484851
BRA,0.004163052156318551,0.00424160891296199,0.004456564961021982,0.004537616784546122,0.004895097092996341,0.005405281843399812,0.005696438777529475,0.005843235368536269,0.005704399486874968,0.005647706480657445,0.005778693427378103,0.00573615459753149,0.005878896468566604,0.006106413173958998,0.006127474537868328,0.00593327692343998,0.005823443512684067,0.0059503886694199475,0.006158691475331787,0.006346281122049432,0.0062282830005423685,0.006099061065164639
BRB,0.051526402000000006,0.01669922806336576,0.01720755790002512,0.016788953953700423,0.013767271278714644,0.01124917153918035,0.010913374040001084,0.010632379969024264,0.011157876667395584,0.011757330907888209,0.0125992064641316,0.01224538613380303,0.01267526763413323,0.01172481159043659,0.012239886062533121,0.013682218702658035,0.01392516736777766,0.013480100900900899,0.014131692463109283,0.01353890534356646,0.013396944323933478,0.012268381778741864
BRN,0.08479115400000001,0.07417632863108002,0.08630776561725892,0.08394118739156886,0.06608510995331213,0.05085180062501406,0.04247047012549166,0.03532304616258944,0.02417798025503908,0.025199937318570655,0.022372374395331577,0.029995473597698788,0.027753473229439902,0.018266419880387706,0.02401546754960035,0.024458392866454605,0.041520334591986584,0.04732142954964447,0.04267449878009971,0.04250755605142918,0.06420911450422362,0.1155567862282151
BTN,0.0003399456098765432,0.000332589623228836,0.0002972599376053484,0.0003027790146550694,0.0003364238707143312,0.0003698121576303075,0.0003570221880377091,0.0003565117619293965,0.0004207465785054217,0.0003963250458878459,0.0003931712017221457,0.00036738033120696815,0.0005567291858714591,0.0003889676516035722,0.0004689740761833149,0.0004910500325765199,0.0005184914895726928,0.0005525555129380305,0.0005781072957797622,0.000603033465060241,0.0006476154554959823,0.0006493899115605105
BWA,0.0001342753865625,0.00015244280859375,0.0001316320765625,0.00012055029015625,0.0001544070871875,0.0001570743821875,0.00015756484953125,0.00015759200562500002,0.00016230093703125002,0.00017766268343750001,0.00020168667031250003,0.000205702231875,0.00021809257515625,0.00021605701953124998,0.00022715937421875,0.00023309207578125005,0.00023333725359375002,0.00022481648359375,0.00024458630984375003,0.00025539401921874995,0.0002766543828125,0.00027012328109375
CAF,0.0025305819397993304,0.002326891615705292,0.0024050375437611113,0.0023116528490227683,0.002581351347202268,0.0026596639934989698,0.002744393621079952,0.0029542446793911262,0.0029072799978591005,0.00297672446588888,0.0030896408263342344,0.003257338350453574,0.0033255609418464376,0.0033960994743057727,0.0033980593837579912,0.003434340000024424,0.003458663443508264,0.0035739299045772378,0.0035459520405334488,0.003627754995257035,0.0037016966809541646,0.0037079721285824927
