Country_ISO,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
GAB,0.0045031282260996,0.00456528022493268,0.004088120501178627,0.004670797816293242,0.005019980333164965,0.005631942228685056,0.0042715282765732835,0.004264066417732424,0.004513608878434068,0.004501997694779689,0.004534350101336807,0.004534461412435658,0.004571106220896195,0.004652847914564458,0.00473226552602947,0.004708889883292452,0.004461510145156678,0.004222023096699916,0.0042154702319291025,0.003986212064946561,0.0040130686030348936,0.004005907168832104
GBR,0.4343939298011702,0.3494712696462978,0.37428687303383756,0.3737902138668626,0.378044303391837,0.39478010769994576,0.4034883363642434,0.4148259822948089,0.4046766207922342,0.40401891272131757,0.4239092066490583,0.43626330822861786,0.41884037704002697,0.4093842348726411,0.42800346495895764,0.43698149958583676,0.4322192436461461,0.43355449929072615,0.4392803631782753,0.4371789945125037,0.44645897544579,0.4399045805206578
GEO,0.13180856590004425,0.13284205596465393,0.13922026664212078,0.1422176145802651,0.13610006583210602,0.13637402216494846,0.10148019889543444,0.09944774896907216,0.08874206524300442,0.08752075154639176,0.08577190081001473,0.07453311561119293,0.06387237017673048,0.07232931545778486,0.0773857852009387,0.07993268322024573,0.07304204048083839,0.07456933474756669,0.08138516377918074,0.07674807066873207,0.0723693546871444,0.07359219868881825
GHA,0.018156756247400065,0.01706698789869692,0.017150461478633156,0.017730918870737227,0.02072519966201152,0.020482268005344136,0.021416852631757095,0.020856063016750737,0.02335285616212991,0.023177384866744113,0.023792574779441522,0.0255173804002159,0.02661719974701909,0.027566763208549363,0.029586350991684864,0.03120737372379165,0.033653887633529486,0.03776220602439338,0.03835973543497819,0.0387616040450493,0.04037375564026592,0.041546057161250156
GIN,0.013795896515353805,0.013910032122830441,0.014284192296395196,0.015266542229639522,0.016058366421895863,0.016922554793057414,0.018379649773030707,0.019398782590120164,0.020477011722296396,0.021723961188251,0.025060173858477974,0.02646592110814419,0.027952730373831777,0.029523131602136182,0.03105841678237651,0.03258474357810414,0.0343905788918558,0.036308450493991985,0.03867526481975968,0.03982850485981308,0.02831595684913218,0.029919533497997336
GLP,0.5176529761904761,0.5289072356215213,0.4823025210084034,0.501723087339201,0.48216384563303993,0.47816926201760324,0.4979886282871357,,,,,,,,,,,,,,,
GMB,0.07452477314071697,0.07202252377098965,0.07463745322657335,0.09679876759152752,0.0999561754855809,0.1016353453047927,0.10267630364281129,0.1078611772312483,0.10564141946215694,0.10586808618673604,0.10311930417654627,0.09969484524516188,0.09992980371363423,0.09895439370344457,0.10466708198570768,0.11052471270570151,0.10624063554370754,0.09603097821643589,0.08218563625955588,0.07675002246807519,0.07251795501301776,0.07270642034629053
GNB,0.18564876774545816,0.12927973347799715,0.112196861647629,0.11593764290266367,0.11675823765598568,0.11443373262159516,0.11380348641924727,0.11295232349910937,0.12910693829966263,0.11925791030253789,0.1288106035652032,0.12712731002683,0.12667331573553062,0.12277344170660438,0.11701666791673845,0.11323261249626292,0.11981026757757923,0.12272530094391057,0.12383797029794295,0.1444412136302792,0.14521991904808282,0.1493979085778075
GRC,0.15372520482811308,0.16138692579901567,0.16652374637059628,0.17147752997796217,0.174015487811332,0.17323033411009792,0.1793615682547349,0.18380566235368775,0.18502486027900944,0.19056098300022128,0.1935599485563314,0.19434513041125542,0.19764285975682208,0.19957912247797674,0.18867217189597735,0.16303604569273714,0.16355756944582134,0.16531875197172907,0.1762757735441071,0.1785600200889458,0.16511622758017244,0.1631748140141544
GRD,0.6160714285714287,0.5115634221573889,0.5445106335597373,0.5523239570411596,0.5795262436525412,0.6106489104116223,0.6225381194409149,0.6437738804699473,0.6701872360768066,0.7166526132150906,0.8624206698524479,0.8352009885722735,0.8112925876110694,0.8933426759737839,0.9622430394864523,0.9990149769585254,1.057754291707693,1.0750900297060497,1.1409860546006936,1.2190288545050987,1.1316407653176457,1.3538838042180663
